#ID	text	majority	agreement	annotations
ABSA16-CE-B00KMRGF28_145_A1X3Y4R5C1S4JH:0.1	This is going to be random and unorganized, but here are my thoughts on the <TARGET>laptop</TARGET>:So far so good after a month.	positive	1.0	positive,positive
ABSA16-DBG#7:6.1	The <TARGET>nakgi-bokum</TARGET> was horrible.	negative	1.0	negative,negative
ABSA16-FF#10:11.1	I wish I could like this <TARGET>place</TARGET> more, and I wish someone would retrain the staff.	negative	1.0	negative,negative
ABSA16-CE-164:4.1	It has just enough <TARGET>RAM</TARGET> to run smoothly and enough memory to satisfy my needs.	positive	1.0	positive
ABSA16-CE-104:0.1	At first when I got <TARGET>this product</TARGET>, I loved it.	positive	1.0	positive,positive
ABSA16-CE-259:7.1	Now I have the best of both worlds with all of the power and ease of the <TARGET>Mac</TARGET>!	positive	1.0	positive,positive
ABSA16-1707201:1.1	The <TARGET>food</TARGET> was good.	positive	1.0	positive,positive,positive
ABSA16-1221938:0.2	The drinks are always welll made and <TARGET>wine selection</TARGET> is fairly priced.	positive	1.0	positive,positive,positive,positive
ABSA16-CE-58:0.1	I love the <TARGET>15" MacBook Pro</TARGET>.	positive	1.0	positive
ABSA16-1064477:2.1	The <TARGET>sushi</TARGET> seemed pretty fresh and was adequately proportioned.	positive	1.0	positive,positive,positive
ABSA16-CE-312:3.1	The only thing that isn't perfect about <TARGET>this netbook</TARGET> is the speakers, they are not loud at all but I expected that.	positive	1.0	positive
ABSA16-CE-394:1.1	<TARGET>This laptop</TARGET> does everything I need it to very well.	positive	1.0	positive,positive
ABSA16-CE-88:0.1	I bought this last week, and the very next day had to return it because it over heated and the <TARGET>touch-mouse</TARGET> stopped responding.	negative	1.0	negative
ABSA16-426805:1.1	Wonderful <TARGET>strawberry daiquiries</TARGET> as well!	positive	1.0	positive,positive
ABSA16-CE-391:15.1	The statement of 7 hour <TARGET>battery life</TARGET> is not just mere exaggeration -- it's a lie.	negative	1.0	negative
ABSA16-RL#4:1.1	I CAN EAT HERE EVERY DAY OF THE WEEK REALLY LOL LOVE THIS <TARGET>PLACE</TARGET> ...)	positive	1.0	positive,positive,positive
ABSA16-CE-235:6.1	Would HIGHLY recommend <TARGET>this netbook</TARGET> though.	positive	1.0	positive,positive,positive
ABSA16-CE-31:2.1	The screen is bright and clear, the <TARGET>operating system</TARGET> is solid and friendly to a novice.	positive	1.0	positive,positive
ABSA16-CE-291:1.1	I love the <TARGET>keyboard</TARGET>.	positive	1.0	positive
ABSA16-CE-B0096VDM8G_57_A2MZ152WGRBXCC:1.1	Its fast, powerful, <TARGET>screen</TARGET> display is top notch and the battery life is excellent for a laptop of this size.	positive	1.0	positive
ABSA16-1572033:5.1	Try the <TARGET>sea bass</TARGET>.	positive	1.0	positive,positive
ABSA16-CE-115:2.1	I have had to send in my <TARGET>laptop</TARGET> three times to get it fixed.	negative	1.0	negative
ABSA16-Y#7:0.1	Reliable, Fresh <TARGET>Sushi</TARGET>	positive	1.0	positive,positive,positive
ABSA16-CE-269:0.1	<TARGET>THis computer</TARGET> may be small but it is one heck of a power horse.	positive	1.0	positive,positive
ABSA16-CE-131:0.1	Summary: Dont buy <TARGET>HP</TARGET>.	negative	1.0	negative,negative
ABSA16-CE-269:7.1	the only down fall is that it has no <TARGET>cd drive</TARGET> but i found that they are very cheap to by and also very portable making this the best friend to someone who is always looking for more space then they have.	neither	1.0	neither
ABSA16-CE-B00KMRGF28_213_A1HYE6WQREOY5C:2.1	plus <TARGET>this computer</TARGET> comes with a full size keyboard.	positive	1.0	positive
ABSA16-CE-124:4.1	The <TARGET>screen</TARGET> is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.	negative	1.0	negative
ABSA16-CE-5:5.1	I was even able to uninstall McAffe and install one of my <TARGET>Symantec</TARGET> licenses with a no issues whatsoever.	neither	0.5	neither,positive
ABSA16-CE-B00KMRGF28_386_A1QTE23J88FVZX:2.1	CAN EVEN READMY KINDLE ON THIS <TARGET>COMPUTER</TARGET>	neither	1.0	neither
ABSA16-1718513:1.1	The <TARGET>pesto pizza</TARGET> was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.	positive	1.0	positive,positive,positive,positive
ABSA16-957145:3.3	I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best <TARGET>Thin Crust Pizzas</TARGET>, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!	positive	1.0	positive,positive,positive
ABSA16-BzG#4:3.2	All the various Greek and Cypriot dishes are excellent, but the <TARGET>gyro</TARGET> is the reason to come--if you don't eat one your trip was wasted.	neither	0.5	neither,positive
ABSA16-CE-352:3.1	<TARGET>Memory</TARGET> is upgradable.	positive	0.5	positive,neither
ABSA16-Y#2:1.1	The <TARGET>place</TARGET> is a bit hidden away, but once you get there, it's all worth it.	positive	0.5	positive,neutral
ABSA16-1649025:1.2	I recommend the jelly fish, <TARGET>drunken chicken</TARGET> and the soupy dumplings, certainly the stir fry blue crab.	positive	1.0	positive,positive
ABSA16-CE-231:0.1	This <TARGET>computer</TARGET> was awful!	negative	1.0	negative
ABSA16-CE-257:8.1	I use <TARGET>iphoto</TARGET> all the time, which is a great program for anyone who is into photography - amateurs and experts alike.	positive	1.0	positive
ABSA16-1661757:4.1	I would definitely recommend SEA if you like <TARGET>thai cuisine</TARGET>!	neither	0.5	neither,positive
ABSA16-CE-231:7.1	This <TARGET>computer</TARGET> was awful, I would never recomend it to another person.	negative	1.0	negative
ABSA16-TFS#10:2.2	The wine list was extensive - though the <TARGET>staff</TARGET> did not seem knowledgeable about wine pairings.	negative	1.0	negative,negative
ABSA16-NP#10:5.1	This <TARGET>place</TARGET> is a must visit!	positive	1.0	positive,positive
ABSA16-521916:0.2	Downtown Dinner 2002 - Prixe fix: Appetizers were ok, <TARGET>waiter</TARGET> gave me poor suggestion..try the potato stuff kanish best one.	negative	1.0	negative,negative
ABSA16-CE-152:2.1	Toshiba is aware of the issue but unless the extended warrenty is bought <TARGET>Toshiba</TARGET> will do nothing about it.	negative	1.0	negative
ABSA16-CE-25:5.1	3) Horrible <TARGET>customer support</TARGET>-they lost my laptop for a month-got it back 3 months later	negative	1.0	negative
ABSA16-CLF#4:3.1	If I could give 0 stars I would do so for this <TARGET>place</TARGET>.	negative	1.0	negative,negative
ABSA16-1471273:2.1	Not impressed with the <TARGET>food</TARGET>.	negative	1.0	negative,negative,negative
ABSA16-CE-5:6.1	I had to adjust my <TARGET>mousepad</TARGET> sensitivity, because it is very sensitive.	neither	0.6666666666666666	neither,neither,negative
ABSA16-CE-364:1.1	The price was very good, and the <TARGET>product</TARGET> is top quality.	positive	1.0	positive
ABSA16-CE-B00AH4A950_5_A2GV12LV1OMGT1:0.1	I'm very happy with my <TARGET>Acer</TARGET>, it does just for what I need it.	positive	1.0	positive,positive
ABSA16-CE-283:0.1	<TARGET>Screen</TARGET> is awesome, battery life is good.	positive	1.0	positive
ABSA16-CE-383:3.1	The only bad thing about it is they give you the worst <TARGET>batteries</TARGET> possible.	negative	1.0	negative,negative
ABSA16-1241906:0.2	Great service, great <TARGET>food</TARGET>.	positive	1.0	positive,positive
ABSA16-CE-32:5.1	<TARGET>This Notebook>> restarts every time there is a new update, so if you don't save your files and information, everything will be lost.	negative	1.0	negative
ABSA16-CE-391:7.1	The improvements to the <TARGET>OS</TARGET> have been relatively gradual, but substantive.	neither	1.0	neither
ABSA16-682250:0.2	Went here last night - nice decor, good <TARGET>service</TARGET>, but the food was surprisingly excellent.	positive	1.0	positive,positive
ABSA16-1032695:1.2	Everything is always cooked to perfection, the <TARGET>service</TARGET> is excellent, the decor cool and understated.	positive	1.0	positive,positive
ABSA16-CE-B00KMRGF28_331_A3LXQO6K4ZK6O6:2.1	Good product for a good <TARGET>price</TARGET>.	positive	1.0	positive
ABSA16-CE-B00KMRGF28_200_A1SHTXCLHRR3TT:1.1	Other than a hate of <TARGET>windows 8</TARGET>, she just loves it.	positive	1.0	positive
ABSA16-CE-1:8.1	The <TARGET>Apple</TARGET> team also assists you very nicely when choosing which computer is right for you :)	positive	1.0	positive
ABSA16-CE-69:2.1	My <TARGET>mac</TARGET> laptop is fabulous in both areas.	positive	1.0	positive
ABSA16-CE-16:2.1	I Contacted <TARGET>HP</TARGET> about this situation and was given excuses, without results.	negative	1.0	negative
ABSA16-CE-11:7.1	I even got my teenage son one, because of the features that it offers, like, iChat, Photobooth, <TARGET>garage band</TARGET> and more!	positive	1.0	positive
ABSA16-CE-155:1.1	<TARGET>Toshiba</TARGET> knows there is a manufacturing defect but will not acknowledge it.	negative	1.0	negative
ABSA16-BFC#7:5.1	The frizzy retro <TARGET>girl</TARGET> (with winged/ Dame Edna glasses) will yell at you if you try to order a drink. 	negative	1.0	negative,negative
ABSA16-CE-386:3.1	<TARGET>Battery</TARGET> is not upgradable to a longer life battery.	negative	1.0	negative
ABSA16-CE-B00KMRGF28_304_A35Q7MBKQZV1SA:2.1	<TARGET>Windows 8</TARGET> is not supported by a lot of things!	negative	1.0	negative
ABSA16-535171:0.1	What a great <TARGET>place</TARGET>!	positive	1.0	positive,positive
ABSA16-TFS#5:16.1	<TARGET>Vanison</TARGET> was good but not amazing.	positive	0.5	positive,neutral
ABSA16-CE-246:2.1	With a <TARGET>mac</TARGET> you don't have to worry about antivirus software or firewall, it's so wonderful.	positive	1.0	positive
ABSA16-CE-B00FU83YWS_36_A21F9QHZIQH13I:7.1	I will be considering <TARGET>Lenovo</TARGET> for all future laptop purchases.	positive	1.0	positive,positive
ABSA16-1404042:4.1	Someone else recommended the <TARGET>dessert</TARGET> - we also left that.	neither	0.3333333333333333	neither,positive,negative
ABSA16-CE-B00KMRGF28_31_AQRNSQCH3NRA5:0.1	I AM IMPRESSED WITH <TARGET>THIS COMPUTER</TARGET>, INEXPENSIVE BUT QUALITY.	positive	1.0	positive,positive
ABSA16-CE-B0096VDM8G_50_AIKQH7ZLIRYNH:1.1	I don't have any complains about <TARGET>this computer</TARGET>	positive	1.0	positive,positive
ABSA16-CE-B00KMRGF28_302_A149BES2K4UIY1:1.1	Love the <TARGET>price</TARGET> too!	positive	1.0	positive
ABSA16-CE-277:1.1	The <TARGET>netbook</TARGET> is easier for me to take to bed and carry around with me.	positive	1.0	positive
ABSA16-CE-38:3.1	I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, <TARGET>Firefox</TARGET>, MSN Messenger and a few other applications constantly at the same time.	positive	1.0	positive
ABSA16-CE-147:3.1	Again, the same problem, the right <TARGET>speaker</TARGET> did not work.	negative	1.0	negative,negative
ABSA16-CE-36:12.1	Do yourself a favor and invest in a few external harddrives if you are planning on purchasing <TARGET>this laptop</TARGET>.	neither	1.0	neither
ABSA16-CE-317:1.1	The <TARGET>case</TARGET> is carved out of a single block of aluminum.	positive	1.0	positive
ABSA16-CE-332:2.1	I'm stuck w/ a broken <TARGET>computer</TARGET>.	negative	1.0	negative
ABSA16-TM#4:1.2	Not a very fancy place but very good <TARGET>Chinese style Indian food</TARGET>.	positive	1.0	positive,positive,positive
ABSA16-CE-376:0.1	I Love my new <TARGET>computer</TARGET>!	positive	1.0	positive
ABSA16-CE-201:5.1	It has a lot of memory and a great <TARGET>battery life</TARGET>.	positive	1.0	positive,positive
ABSA16-CE-357:2.1	<TARGET>Toshiba</TARGET> is a great brand, even though I haven't had it for a long time, I am very happy with it!	positive	1.0	positive
ABSA16-1032695:1.3	Everything is always cooked to perfection, the service is excellent, the <TARGET>decor</TARGET> cool and understated.	positive	1.0	positive,positive,positive
ABSA16-CE-152:0.1	The <TARGET>Toshiba Satellite</TARGET> laptop is  DESIGNED  to fail !	negative	1.0	negative
ABSA16-CE-B00KMRGF28_184_A12IPRD9B0KX9P:2.1	However, <TARGET>this laptop</TARGET> far exceeded my expectations when I bought it for college, I only use Malwarebytes and Microsoft Security Essentials, run a virus scan maybe once a week and it has ran smoother than butter for the past two years.	positive	1.0	positive
ABSA16-578016:0.1	I have never had <TARGET>cheescake</TARGET> like this.	positive	1.0	positive,positive
ABSA16-CE-11:8.1	We are addicted to the <TARGET>Mac</TARGET>.	positive	1.0	positive,positive
ABSA16-CE-294:2.1	The real stand out on this computer is the feel of the <TARGET>keyboard</TARGET> and it's speed.	positive	1.0	positive
ABSA16-1055910:5.1	Don't judge this <TARGET>place</TARGET> prima facie, you have to try it to believe it, a home away from home for the literate heart.	positive	1.0	positive,positive
ABSA16-1280179:1.1	To sum it up: <TARGET>Service</TARGET> varies from good to mediorce, depending on which waiter you get; generally it is just average Ok. 	neither	0.5	neither,neutral
ABSA16-1058221:3.1	however, it's the <TARGET>service</TARGET> that leaves a bad taste in my mouth.	negative	1.0	negative,negative
ABSA16-494850:1.1	During the course of the past 3 months, the <TARGET>chef</TARGET> and staff changed and it was not for the better.	negative	1.0	negative,negative
ABSA16-CE-93:2.1	The <TARGET>DVD burner</TARGET> broke after burning 3 DVD'd during that time!	negative	1.0	negative
ABSA16-CE-B00KMRGF28_187_A13MKZMIR0KM7W:3.1	WONDERFUL <TARGET>machine</TARGET>;	positive	1.0	positive
ABSA16-CE-168:0.1	Right out of the box, this little <TARGET>netbook</TARGET> did everything I asked of it, including streaming the everyday video you're bound to encounter checking mail and websites (my biggest complaint previously).	positive	1.0	positive,positive
ABSA16-CE-341:3.1	I would easly reccomend <TARGET>this laptop</TARGET> to a friend.	positive	1.0	positive
ABSA16-1126886:2.2	The service is excellent, the <TARGET>decor</TARGET> is great, and the food is delicious and comes in large portions.	positive	1.0	positive,positive,positive
ABSA16-1632929:3.2	The food was delicious (I had a <TARGET>halibut special</TARGET>, my husband had steak), and the service was top-notch.	positive	1.0	positive,positive
ABSA16-CE-B0096VDM8G_34_A1B3PJ2QZABWXO:4.1	<TARGET>Battery life</TARGET> is astonishing given the processing power and high resolution display.	positive	1.0	positive
ABSA16-CE-B00D7Z84OY_6_A3LVQPXOZD4VIT:5.1	Used to love <TARGET>HP</TARGET> products, but this has soured me on the whole company.	positive	1.0	positive
ABSA16-CE-36:3.1	I decided to get <TARGET>this pile of crap</TARGET> on a whim and totally freaking regret it.	positive	1.0	positive
ABSA16-505535:1.1	the <TARGET>pad se ew chicken</TARGET> was delicious, however the pad thai was far too oily.	positive	1.0	positive,positive
ABSA16-CE-68:5.1	I highly recommend that you buy <TARGET>this product</TARGET>.	positive	1.0	positive
ABSA16-CE-154:11.1	In short I would never buy a <TARGET>Compaq</TARGET> again.	negative	1.0	negative
ABSA16-CE-B00FU83YWS_201_A14L9PF5EWEZUN:2.1	The <TARGET>keyboard</TARGET> is a little wonky with having to use the Function button to get the F-keys but with how infrequently i use those it is a non-issue.	negative	1.0	negative
ABSA16-1032695:2.1	I had the <TARGET>duck breast special</TARGET> on my last visit and it was incredible.	positive	1.0	positive,positive,positive
ABSA16-CE-127:0.1	Ever since I bought <TARGET>this laptop</TARGET>, so far I've experience nothing but constant break downs of the laptop and bad customer services I received over the phone with toshiba customer services hotlines.	negative	1.0	negative,negative
ABSA16-CE-B00FU83YWS_12_A35C5C6W0TIZA8:9.1	If you want to travel with <TARGET>this laptop</TARGET>, don't buy it.	negative	1.0	negative,negative
ABSA16-TFS#10:5.1	I had <TARGET>fish</TARGET> and my husband had the filet - both of which exceeded our expectations.	positive	1.0	positive,positive
ABSA16-751493:0.1	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the <TARGET>service</TARGET> and I thought the food was overated and on the pricey side.	negative	1.0	negative,negative
ABSA16-CE-B00KMRGF28_158_A290OAUA8EAMP3:2.1	The <TARGET>mouse pad</TARGET> however is very loud which is why i gave it four stars.	neither	1.0	neither
ABSA16-CE-5:0.1	The <TARGET>laptop</TARGET> is very lightweight, can easily carry around in a knapsack full of text books and it barely adds any weight.	positive	1.0	positive
ABSA16-CE-143:1.1	I thought we were paying for quality in our decision to buy an <TARGET>Apple</TARGET> product.	negative	1.0	negative
ABSA16-CE-96:1.1	Got the <TARGET>computer</TARGET> back a month later and it was still broken sent it out again and they repaired it.	neither	1.0	neither
ABSA16-CE-B00D7Z84OY_46_A1P70MSK0HHO7K:4.1	I would highly recommend <TARGET>this product</TARGET> to anyone looking for a top performing laptop.	positive	1.0	positive,positive
ABSA16-CE-97:6.1	I would recommend not buying <TARGET>this product</TARGET>.	negative	1.0	negative
ABSA16-CE-46:2.1	Love the <TARGET>graphics</TARGET>, awesome programs (including Garageband), and really cool default background.	positive	1.0	positive
ABSA16-CE-391:17.1	The first full charge of this <TARGET>battery</TARGET> got me only about 2 full hours.	negative	1.0	negative,negative
ABSA16-483111:0.2	<TARGET>Winnie</TARGET> and her staff are the best crew you can find serving you.	positive	1.0	positive,positive,positive
ABSA16-CE-342:4.1	I don't use my <TARGET>laptop</TARGET> in a way though that needs a long battery life so it's perfect for me.	positive	1.0	positive
ABSA16-CE-317:0.1	Ok, this is probably the best laptop series ever devised by <TARGET>Apple</TARGET>.	positive	1.0	positive
ABSA16-496132:0.1	This is the kind of <TARGET>place</TARGET> you'd like to take all your friends to and still keep a secret.	positive	1.0	positive,positive
ABSA16-FF#3:7.2	It was served with skin, over a bed of extremely undercooked <TARGET>spinach</TARGET> and mashed potatoes.	negative	1.0	negative,negative
ABSA16-CE-111:3.1	<TARGET>This thing</TARGET> is a lemon.	neither	1.0	neither
ABSA16-1586174:6.1	the <TARGET>waitstaffs</TARGET> are nice though.	positive	1.0	positive,positive
ABSA16-657129:5.1	My fav was the <TARGET>sassy lassi</TARGET>...	positive	1.0	positive,positive,positive
ABSA16-404464:0.2	Thalia is a beautiful restaurant with beautiful people serving you, but the <TARGET>food</TARGET> doesn't quite match up.	negative	1.0	negative,negative
ABSA16-P#1:1.4	Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, <TARGET>waitresses</TARGET> were busy flirting with men at the bar and werent very attentive to all the customers.	negative	1.0	negative,negative
ABSA16-CE-327:2.1	I went to <TARGET>Toshiba</TARGET> online help and found some suggestions to fix it.	neither	1.0	neither
ABSA16-CE-344:3.1	The screen is a little glary, and I hated the clicking <TARGET>buttons</TARGET>, but I got used to them.	negative	1.0	negative
ABSA16-1448587:0.2	With the exception of our <TARGET>lemon salad</TARGET> that had so much pepper on it that our eyes started watering, the food here was decent, not great.	negative	1.0	negative,negative,negative
ABSA16-CE-89:4.1	The <TARGET>Aspire</TARGET> wont even boot past the Acer screen with a Droid (I have tried both Motorola and HTC) plugged into the USB port.	negative	1.0	negative
ABSA16-CE-302:2.1	Love the stability of the <TARGET>Mac</TARGET> software and operating system.	positive	1.0	positive
ABSA16-ADLT#11:2.1	There is no way it justifies the accolades it receives, the attitude of the <TARGET>staff</TARGET> or the wait for a table.	negative	1.0	negative,negative
ABSA16-CE-286:2.1	The overall <TARGET>build quality>> of the unit is excellent and she'd recommend it to anyone else looking for a netbook.	positive	1.0	positive
ABSA16-CE-53:0.1	<TARGET>This laptop</TARGET> leaves alot to be desired, I have had it only 5 months and have had to send it away to be repaired twice...	negative	1.0	negative,negative
ABSA16-CE-346:0.1	Was not happy with one of the <TARGET>programs</TARGET> on it.	negative	1.0	negative
ABSA16-CE-49:5.1	My <TARGET>laptop</TARGET> cost approximately $2,300 and DIED after only 2-years, 10-months and 18-days of use.	negative	1.0	negative,negative,negative
ABSA16-CE-B00KMRGF28_374_AS24VWQPFK1HB:0.1	<TARGET>This computer</TARGET> is absolutely perfect for web browsing, watching video, word processing, and that's about it.	positive	1.0	positive
ABSA16-CE-B00KMRGF28_208_A2O3P3SPKVXD1W:1.1	Amazing <TARGET>computer</TARGET>,  perfect for school.	positive	1.0	positive
ABSA16-CE-11:0.1	I will have to say that I love my <TARGET>MacBook Pro</TARGET>!	positive	1.0	positive
ABSA16-CE-11:5.1	The <TARGET>MacBook Pro</TARGET> is very sturdy and versatile.	positive	1.0	positive
ABSA16-1318537:0.1	<TARGET>fresh restaurant</TARGET> was amazing........ food was delicious and of course fresh.	positive	1.0	positive,positive,positive
ABSA16-1726427:1.1	We are very particular about <TARGET>sushi</TARGET> and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	positive	1.0	positive,positive,positive
ABSA16-TFS#5:18.1	<TARGET>Dessert</TARGET>: pure disaster.	negative	1.0	negative,negative
ABSA16-CE-B00KMRGF28_227_A1JSUB9AKX4S7H:1.1	slow <TARGET>processor</TARGET>, just not it	negative	1.0	negative
ABSA16-CE-364:2.1	The <TARGET>delivery</TARGET> was fast, and I would not hesitate to purchase this laptop again.	positive	1.0	positive
ABSA16-CE-130:10.1	So buyer beware when buying <TARGET>Toshiba</TARGET>	negative	1.0	negative,negative,negative
ABSA16-CE-346:1.1	It was not clear that the <TARGET>Microsoft Student Edition</TARGET> that was loaded on the computer, was a six month trial.	negative	1.0	negative,negative
ABSA16-CE-361:4.1	The <TARGET>feature</TARGET> are good enough for what I need.	positive	1.0	positive,positive
ABSA16-CE-12:0.1	The <TARGET>Mac Book Pro</TARGET> performs flawlessly.	positive	1.0	positive
ABSA16-CE-93:0.1	This is my first <TARGET>Dell</TARGET> I heard their customer service was lacking and that they were working on improving it!	negative	1.0	negative
ABSA16-1086478:5.1	The <TARGET>ambience</TARGET> is pretty and nice for conversation, so a casual lunch here would probably be best.	positive	1.0	positive,positive
ABSA16-CE-B00AH4A950_4_A37JIQH129VLKR:3.1	<TARGET>Laptop</TARGET> automatically shuts down when battery life reaches 30%.	neither	1.0	neither
ABSA16-CE-196:5.1	Its small enough where I can take it pretty much anywhere, but still has a big enough <TARGET>screen</TARGET> to get everything done.	positive	1.0	positive
ABSA16-CE-320:1.1	<TARGET>THIS LAPTOP</TARGET> WAS BAD FROM THE FIRST DAY OF USE----BROUGHT IT BACK TO STORE FOR RETURN OF MONEY.	negative	1.0	negative
ABSA16-Z#6:3.1	If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to <TARGET>private booths</TARGET> where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!).	positive	1.0	positive,positive
ABSA16-CE-240:0.1	Great product, very easy to use and great <TARGET>graphics</TARGET>.	positive	1.0	positive
ABSA16-CE-B00KMRGF28_259_A22ELO0I334LNR:6.1	So i gave this 4 stars but only because of the poor <TARGET>picture quality</TARGET>, other than that it is a great buy!	negative	1.0	negative
ABSA16-1225162:4.2	The bar is very well stocked with interesting <TARGET>beers</TARGET> and well priced wines.	positive	1.0	positive,positive
ABSA16-CE-B00D7Z84OY_3_A3Q8WSIN4LWVLK:9.1	I prefer typing without having to see the keyboard but due the large <TARGET>touchpad</TARGET>, i always have to type cautiously as my hand might take me somewhere else.	negative	1.0	negative
ABSA16-CE-162:0.1	This purchase opened me to the world of Macbooks, and I am impressed with the intuition of the <TARGET>design</TARGET>, the beauty of the product, and the excellent technological advances associated with it.	positive	1.0	positive
ABSA16-CE-381:2.1	The only downfall is the <TARGET>battery</TARGET> only last 1.5-2.0 hrs when not plugged in.	neither	1.0	neither
ABSA16-CE-384:2.1	I can barely use any <TARGET>usb devices</TARGET> because they will not stay connected properly.	negative	1.0	negative
ABSA16-1212346:0.2	Moules were excellent, <TARGET>lobster ravioli</TARGET> was VERY salty!	negative	1.0	negative,negative
ABSA16-1430994:0.1	The <TARGET>view</TARGET> is breathtaking the service is top notch... the ambiance is wonderfull.	positive	1.0	positive,positive
ABSA16-CE-246:5.1	<TARGET>this computer</TARGET> will last you at least 7 years, thats an amazing life spanned an electronic.	positive	1.0	positive,positive
ABSA16-CE-115:7.1	This <TARGET>computer</TARGET> that I have has had issues with the keyboard where it lost half the keyboard functions.	negative	1.0	negative
ABSA16-CE-345:2.1	The <TARGET>speakers</TARGET> are terrible and are probably the cheapest ones I have ever seen in a laptop so if your planning to listen to music I suggest you get something better.	negative	1.0	negative,negative
ABSA16-717570:3.2	The portions are small but being that the <TARGET>food</TARGET> was so good makes up for that.	positive	1.0	positive,positive
ABSA16-CE-326:2.1	<TARGET>Peformance</TARGET> is good for the price.	positive	1.0	positive
ABSA16-CE-276:4.1	I would recomend <TARGET>this acer</TARGET> to parents and grandparents it can really help them in school.	positive	1.0	positive
ABSA16-CE-377:2.1	The only thing is that the <TARGET>battery</TARGET> won't last more than 1/2 an hour.	negative	1.0	negative,negative
ABSA16-433878:0.4	This is a nice pizza place with good selection of thin crust pizza including the <TARGET>Basil slice</TARGET>.	positive	1.0	positive,positive,positive,positive
ABSA16-CE-257:5.1	It is also very lightweight, making transporting <TARGET>this computer</TARGET> very easy.	positive	1.0	positive
ABSA16-498657:5.3	A few tips: skip the turnip cake, roast pork buns and <TARGET>egg custards</TARGET>.	neither	0.5	neither,negative
ABSA16-536919:1.1	The only thing the <TARGET>waiters</TARGET> don't do for you is wipe your chin when you leave.	positive	1.0	positive,positive
ABSA16-FF#6:6.1	The only thing that my friend left out is that when we sat down at the bar the <TARGET>bartender</TARGET> disappeared.	negative	1.0	negative,negative
ABSA16-TR#2:1.2	Service ok but unfriendly,filthy <TARGET>bathroom</TARGET>.	negative	1.0	negative,negative,negative
ABSA16-1500453:3.1	Whether it's the <TARGET>parmesean porcini souffle</TARGET> or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.	positive	1.0	positive,positive
ABSA16-BG#6:1.1	<TARGET>Decor</TARGET> needs to be upgraded but the food is amazing!	positive	0.5	positive,negative
ABSA16-737999:5.1	<TARGET>Yakitori (bbq meats)</TARGET> is tasty too.	positive	1.0	positive,positive,positive
ABSA16-1726473:0.1	Average to good <TARGET>Thai food</TARGET>, but terrible delivery.	neither	0.5	neither,positive
ABSA16-1338124:4.1	I have reservations about the <TARGET>all you can eat deal</TARGET>, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.	negative	1.0	negative,negative
ABSA16-1632445:4.1	The only fallback on this <TARGET>restaurant</TARGET> is the prices.	negative	0.6666666666666666	positive,negative,negative
ABSA16-1700205:1.1	From the spectacular <TARGET>caviar</TARGET> to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.	positive	1.0	positive,positive,positive
ABSA16-1189674:1.2	The food was amazing, and the <TARGET>service</TARGET> was prompt and helpful, but not over-bearing or rushed.	positive	1.0	positive,positive,positive
ABSA16-Y#3:0.1	Best. <TARGET>Sushi</TARGET>. Ever.	positive	1.0	positive,positive
ABSA16-1609375:3.1	Try the <TARGET>Pad Thai</TARGET>, it's fabulous and their prices are so cheap!	positive	1.0	positive,positive
ABSA16-TM#6:5.2	Even though the place is not beautiful, the <TARGET>food</TARGET> speaks for itself.	positive	1.0	positive,positive
ABSA16-BFC#9:22.1	<TARGET>Service</TARGET> not the friendliest to our "large party"! 	negative	1.0	negative,negative,negative
ABSA16-1126814:3.1	Decent <TARGET>wine</TARGET> at reasonable prices.	positive	0.6666666666666666	positive,positive,neutral
ABSA16-ADLT#8:2.1	Great <TARGET>food</TARGET>.	positive	1.0	positive,positive,positive
ABSA16-1623276:0.2	Patroon features a nice cigar bar and has great <TARGET>staff</TARGET>.	positive	1.0	positive,positive
ABSA16-1225162:4.1	The <TARGET>bar</TARGET> is very well stocked with interesting beers and well priced wines.	positive	1.0	positive,positive,positive
ABSA16-1726427:3.1	Definitely a great <TARGET>spot</TARGET> for a nice occasion or date.	positive	1.0	positive,positive
ABSA16-Z#10:2.2	The food was great and tasty, but the <TARGET>sitting space</TARGET> was too small, I don't like being cramp in a corner.	neither	0.5	neither,negative
ABSA16-Y#7:2.1	The <TARGET>sashimi</TARGET> is always fresh and the rolls are innovative and delicious.	positive	1.0	positive,positive
ABSA16-490565:6.1	You can't go wrong with this <TARGET>place</TARGET>.	positive	1.0	positive,positive
