#ID	text	majority	agreement	annotations
comments2016b-398162-4.1	<TARGET>Seiskan</TARGET> videohaastattelu (3.3.15): http://www.seiska.fi/REDACTED/ioni/1066712	neither	0.5	neither,positive,reject,neither
comments2017a-479312-3.3	Mac on Applen henkilökohtaisten tietokoneiden sarja ja <TARGET>Mac OS X</TARGET> on niiden käyttöjärjestelmä.	neither	1.0	neither,neither,neither,neither
comments2005c-421329-16.1	Tai toisaalta, mitä <TARGET>vihreät</TARGET> tekevät eduskunnassa, heitä on liian vähän vaikuttaakseen?	neither	0.5	neither,negative,neither,negative
comments2005b-960409-1.1	Hienot (jas samalla <TARGET>euroopan</TARGET> suurimmat) tippukiviluolat on Postojnassa.	neither	0.5	neither,positive,neither,reject
threads2017a-870849-2.2	<TARGET>Terveyden ja hyvinvoinnin laitos THL</TARGET> julkaisee neljän vuoden välein laajaa raporttia, jossa kartoitetaan suomalaisten hyvinvointia.	neither	0.5	neither,positive
filtered_threads_2019-98932-6.1	Yks niitä amerikkalaisia <TARGET>Rock 'n Roll Hall of Fame</TARGET> -muusikoita, jotka eivät valitettavasti ole kunnostautuneet "world tour" -konseptin käyttäjinä...	neither	0.6666666666666666	neither,neither,neither,neither,negative,negative
comments2014b-759895-2.1	<TARGET>Aamulehden</TARGET> tiedetoimittaja Vesa Vanhalakka kirjoitti hiljattain Richard Lenskin Escherichia coli –bakteerikokeista.	neither	1.0	neither
comments2005a-837555-2.3	Agatha Christieltäkin löytyy useita mm. "Roger Ackroydin murha", "Stylesin tapaus" ja "<TARGET>Simeon Leen testamentti</TARGET>".	neither	1.0	neither,neither
comments2008f-74015-12.1	Minulla on taltioituna sunnuntai-iltana <TARGET>Kakkoselta</TARGET> tullut Rauni Molbergin "Aika hyvä ihmiseksi", joskohan tuon katsoisi...	neither	1.0	neither,neither,neither
comments2006d-49428-1.2	Audi on petosta se on <TARGET>DKV Wolkkari</TARGET> ei muuta.	neither	0.6666666666666666	neither,negative,neither
comments2007f-633061-4.3	Kesällä 2000 Sonera osti Saksan valtiolta yhdessä espanjalaisen operaattorin <TARGET>Telefonican</TARGET> kanssa kolmannen sukupolven niin sanotun umts-toimiluvan 20 vuodeksi.	neither	1.0	neither,neither,neither,neither
filtered_comments_2020-3299752-3.2	Valtion kokonaan omistama Suomen Malmijalostus myöntää kaivosyhtiö <TARGET>Terrafamelle</TARGET> uutta rahoitusta enintään 80,5 miljoonaa euroa.	neither	1.0	neither,neither,neither
comments2005a-238538-14.1	<TARGET>Finnmatkoilla</TARGET> ja luultavasti myös Tjäreborgilla on järjestetty baarikierros lauantaisin.	neither	1.0	neither,neither
comments2016c-782703-21.1	Hän soitti hätääntyneenä <TARGET>Terveyskeskukseen</TARGET> ja pyysi saada tavata alkoholiterapeuttia.	neither	0.6666666666666666	neither,negative,neither
comments2018b-213478-4.1	Äiti Alisa Koskela julkaisi sunnuntai-iltana <TARGET>Facebookissa</TARGET> päivityksen, jossa hän kertoi pieleen menneestä hoitoketjusta.	neither	1.0	neither
filtered_comments_2020-2106260-4.1	<TARGET>Washington Postin</TARGET> (siirryt toiseen palveluun) haastattelussa kaupungissa asuva Linda Lee kertoo, kuinka tämä vuosi näytti lupaavalta.	neither	1.0	neither,neither,neither
threads2017a-362916-8.1	<TARGET>NATO</TARGET>-komentaja määrää henkilöstön ja muut vaatimukset isäntämaahan perustettavien kohteiden operaatioita varten."	neither	1.0	neither,neither
threads2007b-954468-3.1	Liike tulisi <TARGET>KPO:n</TARGET> talousjohtajan mukaan olemaan jonkin verran pienempi kuin Ylivieskan yksikkö.	neither	1.0	neither,neither,neither,neither
comments2011b-90608-7.1	Tuo onnistuu niin kauan kuin <TARGET>TE-keskuksissa</TARGET> oleva työttömyysturva-asiamies ei valita päätöksestä.	neither	1.0	neither,neither
threads2007b-947859-2.1	Millaisia kokemuksia ovat <TARGET>Kastellin</TARGET> kanssa asioineet ja talokaupat tehneet saaneet?	neither	1.0	neither,neither
comments2014a-848978-1.2	Suomen Puolustusvoimat hankkii Venäjältä yli 3 milj. € kaupalla <TARGET>PKM</TARGET>, Kalashšnikovin modernisoituja konekiväärejä, ja niiden varaosia.	neither	1.0	neither,neither
comments2011e-164157-6.1	<TARGET>Autoliiton</TARGET> turvapalvelupäällikön Jonne Luomalan mukaan autot voivat ruostua jo muutamassa vuodessa.	neither	1.0	neither,neither
comments2009b-289426-10.1	Sitä ennen hän johti neljä vuotta <TARGET>Kokoomuksen Nuorten Liittoa</TARGET> ja toimi aktiivisesti nuorisopolitiikassa.	neither	0.6666666666666666	neither,positive,neither
comments2009b-701261-1.1	Pistät sen <TARGET>Firefoxin</TARGET> asetuksista ruksin pois kohdasta Sivustot voivat asentaa evästeitä.	neither	1.0	neither,neither,neither,neither,neither
comments2006a-29551-29.1	Olen lukenut jossain vaiheessa Professori Panu Kailan kirjaa "<TARGET>Talotohtori</TARGET>".	neither	1.0	neither,neither,neither,neither
comments2006d-647-5.1	<TARGET>Supot</TARGET> on oiva lääke pienelle, niitä saa ilman reseptiä apteekista.	positive	1.0	positive,positive,positive,positive,positive
comments2012e-195148-14.2	Vuonna 1999 hankkeen valmistelu käynnistyi uudelleen Suomen ympäristöministeriön, Ruotsin ja <TARGET>Pietarin vesilaitoksen</TARGET> yhteistyönä.	neither	1.0	neither,neither,neither
comments2008a-155723-3.2	No en ole kuullennut enkä kuuntele Rexiä saati <TARGET>Rock</TARGET> -kanavaa.	negative	1.0	negative,negative,negative,negative,negative,negative
filtered_comments_2018-768204-3.1	ps kun minä olin nuori, siskot oli Oulun Tipalassa (tyttölyseo) ja minä <TARGET>Pokkitörmän poikalyseossa</TARGET>.	neither	1.0	neither,neither,neither,neither
threads2005a-352451-11.3	Kaksi kolmasosaa ruotsalaisen SAK:n eli LO:n jäsenistä äänesti EI <TARGET>EMU:lle</TARGET>.	neither	1.0	neither
comments2016e-210370-3.1	<TARGET>Rkioski</TARGET> myy ala ikäsille tupakkia ei edes kysy passia tai muuta henkkareita jolla todistaa ikänsä ei hyvä.	negative	1.0	negative,negative,negative,negative,negative,negative
filtered_threads_2018-86015-4.1	<TARGET>tuusulanväylän</TARGET> ja vihdintien väli on kolmikaistainen kokonaan kumpaankin suuntaan.	neither	1.0	neither,neither,neither,neither
comments2017c-843473-2.1	<TARGET>Vator 14</TARGET> on kelvoton merellä aallokossa, 15 on jo paljon parempi.	negative	0.8571428571428571	negative,negative,negative,positive,negative,negative,negative
threads2018a-44221-4.1	Niinistö kertoo <TARGET>STT:lle</TARGET>, että Britannia on pyytänyt Ruotsia ja Suomea mukaan.	neither	1.0	neither,neither
comments2008b-27105-3.1	<TARGET>Volvoa</TARGET> 7 vuotta uudempana japsina ei pärjää missään Volvolle.	positive	0.6666666666666666	positive,positive,negative
comments2013c-442380-25.1	Mikäli olisin menny johonkin yksiöön vuokralle josta vuokra 600euroa niin <TARGET>kela</TARGET> olisi maksanut sen asumistukena.	neither	1.0	neither,neither,neither,neither,neither
comments2015b-612323-1.2	land cruiser on niin hyvä auto ettei sanotuksi saa,sille ei pärjää <TARGET>mersut</TARGET> kyyti pojiksikaan kun kyseessä on käyttö auto.	negative	0.8333333333333334	positive,negative,negative,negative,negative,negative
comments2013c-752868-2.4	Maybelinen Dreamy creamy on hyvä ja <TARGET>Diorin Airflash</TARGET> suihke.	positive	1.0	positive,positive,positive,positive
comments2007c-540755-2.2	Itse ottaisin noista joko <TARGET>Pösö 207:n</TARGET> tai Yariksen, todennäköisimmin 207:n.	positive	0.75	neither,positive,positive,positive
comments2007f-437419-2.1	Nopeudessa ei ole mitään eroja, mutta itse suosin <TARGET>SATA:a</TARGET>, koska siinä on siistimmät kaapelit. ;)	positive	1.0	positive,positive,positive,positive,positive,positive
comments2013d-714207-1.1	Jos vertaa <TARGET>Nightwishia</TARGET> moneen muuhun genren bändiin kyllä se musiikissa kokeillaan joka levyllä aina jotain uutta.	positive	1.0	positive,positive,positive,positive
comments2015a-521113-1.1	Mutta <TARGET>S-pankki</TARGET> on lähellä ja heidän perimät kulut ovat tosi edulliset!	positive	1.0	positive,positive,positive,positive,positive
comments2011d-43036-2.1	<TARGET>Saarilla</TARGET> todella toimii tuo "asiakas on aina oikeassa" tyyli, mikäli itse osaat käyttäytyä asiallisesti.	neither	0.6666666666666666	neither,neither,positive
comments2018d-487791-2.1	1980-luvulla <TARGET>Siemens</TARGET> joutui sietämään ja kestitsemään Helsingin virkamiehiä metron rakennuspuuhissa.	neither	0.6666666666666666	negative,neither,neither
comments2005b-927087-7.1	<TARGET>Tullin</TARGET> sivulla on valmisteveron määrä 20.18e/litra+jokin ihme kertapullomaksu 0.67e/litra.	neither	1.0	neither,neither,neither,neither,neither
filtered_comments_2018-303465-7.1	Ei naurata, kun jäsenet vaihtavat <TARGET>YTK:hon</TARGET>.	negative	0.6	negative,negative,neither,neither,negative
comments2003a-119367-1.1	pakkohan se on myöntää että itsehän omistan <TARGET>205 gti 1.9:n</TARGET> ja olen siihen KYLLÄ tyytyväinen.	positive	1.0	positive,positive,positive,positive,positive,positive,positive
comments2009e-68350-1.1	<TARGET>vistaa</TARGET>, kun sitä ei aikuiset osaa käyttää ja nuoret ei halua!	negative	1.0	negative,negative,negative,negative
threads2005a-235145-7.1	<TARGET>Suomen oikeuslaitoksen</TARGET> on nyt aika ryhdistäytyä ja lopettaa rikollisten hyysääminen.	negative	1.0	negative,negative,negative,negative,negative,negative
threads2011a-684449-3.1	Eihän <TARGET>Teflon</TARGET>-pannukaan ole kuin saalistus yritys, myrkyllinen.	negative	1.0	negative,negative,negative,negative
comments2005b-278821-1.1	Eikös se ole jo selvää että <TARGET>Kerion</TARGET> (http://www.kerio.com/kpf_home.html ) palomuuri on parempi?	positive	0.75	neither,positive,positive,positive
comments2018c-464808-4.2	Se laatuhan oli äskettäin todettu jossakin tutkimuksessa Euroopan huonoimmassa, eiku <TARGET>Fiat</TARGET> olikin vielä huonompi.	negative	1.0	negative,negative,negative,negative,negative
comments2017c-256115-2.1	Tyypillistä vähättelyä, jota <TARGET>VAL:n</TARGET> johto mielellään viljelee samalla kun vähän väliä kritisoi PAT:a.	negative	0.8	negative,negative,negative,negative,neither
comments2016c-770027-4.1	Pudasjärvellä on hyvä <TARGET>Torigrilli</TARGET>, Lounasravintola Jukolan Pirtti, Neste, ABC.	positive	1.0	positive,positive,positive,positive,positive
comments2013e-832918-1.1	Varo näitä automerkkejä <TARGET>Volvo</TARGET> ja Mersedes Benz, vika alttiita vilkut ei toimi monessakaan autossa ,,seassa myös ammattiautoilijoita.	negative	1.0	negative,negative,negative
comments2006c-811136-15.1	Olen esittänyt <TARGET>Pubille</TARGET> kiitokset myös henkilökohtaisesti ja saamani palautteen myötä tiedän, etten ole ainoa joka hänestä pitää.	positive	1.0	positive,positive,positive
comments2010d-543149-8.1	Helposti löytää jonkun mustan mekon vaikka <TARGET>UFF:ista</TARGET> jos sellanen on.	positive	0.7142857142857143	positive,positive,neither,positive,positive,positive,neither
comments2010d-636036-12.1	<TARGET>Nightwish</TARGET> on pirun hyvä bändi tarkastellaan sitä miltä kantilta tahansa.	positive	1.0	positive,positive,positive,positive,positive,positive
comments2007e-168253-1.1	hra muu, Noista kahdesta en ole käyttänyt kumpaakaan, mutta ainakin <TARGET>Azureus</TARGET> on hyvä ja suomenkielinen!	positive	1.0	positive,positive,positive,positive,positive
filtered_comments_2020-1079870-2.1	<TARGET>Skoda tehdas</TARGET> on vanha ja arvostettu automerkki 1900 luvun alkupuolelta ja valmisti hyviä ja arvostettuja autoja.	positive	1.0	positive,positive,positive,positive,positive,positive,positive,positive
threads2009b-592276-4.1	<TARGET>Fiesat</TARGET> on muuten siistin näköinen ja menee samalla määrällä kuin smartkin ja saapa siihen 1.6 koneenkin joten jo liikkuu pirteästi ohjelmiston muutoksen jälkeen.	positive	1.0	positive,positive,positive
comments2014a-117520-1.1	Itse en uskalla <TARGET>efexoria</TARGET> alkaa käyttämään kun se aiheuttaa kuulemma impotenssia monilla miehillä.	negative	1.0	negative,negative,negative
comments2008e-969096-7.1	Joku järjetön se <TARGET>Etelä-Suomen sanomissa</TARGET> ehdotteli, että mitä jos hoitohenkilökunta ei saisikaan pitää kesällä lomia ollenkaan hunon sijaistuksen vuoksi?	neither	0.8	negative,neither,neither,neither,neither
comments2014b-34442-12.1	Ainoa ja luotettava,puolueeton tutkija petolaskenassa on <TARGET>RKTL</TARGET>.	positive	1.0	positive,positive
comments2003a-120438-2.1	<TARGET>Astrassa</TARGET> saa oikein työntää vaihteet päälle! onko se nyt sitten hyvää tuntumaa.	negative	1.0	negative,negative,negative
threads2007a-540379-1.2	Winmx Kokeilin tuota <TARGET>Winmx</TARGET>-ohjelmaa ja etsin suomalaista musiikkia melko laihoin tuloksin.	negative	0.6666666666666666	negative,neither,negative,reject,negative,negative
comments2003a-219219-6.1	Valitettavasti en muista sitä päivää koska '<TARGET>Samurain Haaste</TARGET>' tuli ensimmäisen kerran, se oli jotain Marraskuun loppupuolta tai Joulukuun alkuviikkoja 1999.	neither	1.0	neither,neither,neither
comments2010a-984211-1.1	Siksi siis Ari joutui lähtemään <TARGET>Sonyltä</TARGET>, kun markkinavoimat eivät enää jyllänneet.	neither	1.0	neither,neither,neither
comments2007c-576882-6.2	Fender on nykyään kakkoskitarana ja <TARGET>Mosrite</TARGET> on luottotyökaluna....jossa taasen on ihan oma soundinsa!!	positive	1.0	positive,positive,positive,positive,positive,positive,positive,positive
comments2018b-197620-1.1	Tuen <TARGET>SKP</TARGET> siksi, että se tukee soten pysyvän julkisen demokratian päätösvallassa ja toimintona.	positive	1.0	positive,positive,positive,positive
comments2013b-275153-2.1	Platonhan esitti uusia ajatuksia ja <TARGET>Kummisetäkin</TARGET> oli hyvä leffa.	positive	1.0	positive,positive,positive,positive
threads2005a-249330-1.1	Lasinpesuri epäkunnossa (<TARGET>golf IV</TARGET>) onko kenelläkään ollut ongelmia lasinpesureiden kanssa?	neither	0.6	negative,neither,neither,negative,neither
comments2016e-413052-2.1	<TARGET>Pleikkarin Storesta</TARGET> löytyy niin paljon kaikenlaisia pelejä, mitkä saa vain digitaalisina ja voi pelata myös ps1 ja ps2 pelejä samalla konsolilla.	positive	1.0	positive,positive,positive,positive,positive
comments2013e-832918-1.2	Varo näitä automerkkejä Volvo ja <TARGET>Mersedes Benz</TARGET>, vika alttiita vilkut ei toimi monessakaan autossa ,,seassa myös ammattiautoilijoita.	negative	1.0	negative,negative,negative,negative,negative
comments2006b-486428-2.1	Samoten <TARGET>Ouluxin</TARGET> terassinovi on toiminut: pysyy suorana, menee kevyesti kiinni, kestää pieniä kolhuja hyvin.	positive	1.0	positive,positive,positive,positive,positive,positive
comments2007b-105417-4.2	Jos sattuisi joku tietämään kuinka Firefoksia voisi nopeuttaa, ja saisin sen nopeammaksi, niin heittäisin hyvästit koko <TARGET>IE:lle</TARGET>.	negative	0.6666666666666666	negative,negative,neither
comments2018a-723522-5.1	Kun siinä on <TARGET>Intelin</TARGET> näytönohjain niin ei ole ajuriongelmiakaan, toisin kuin AMD-kuran kanssa.	positive	1.0	positive,positive,positive,positive,positive
comments2012b-327760-43.1	<TARGET>SDP</TARGET> ei vihaa ketään, ei köyhiä ei rikkaita.	positive	0.6666666666666666	positive,positive,neither
comments2008b-756203-4.3	Sijoita n. 400-500e asialliseen viritinvahvistimeen (Yamaha, Onkyo, <TARGET>H/K</TARGET>), ja loput kaiuttimiin.	positive	0.6666666666666666	positive,positive,neither
comments2010a-56143-1.2	Aukkojen ylitykset onnistuvat helpoiten leveän valutilan Eps-muottivaluharkoilla, kuten koko kellarikin, ilman kylmäsiltoja ja <TARGET>Hiabeja</TARGET>.	neither	1.0	neither,neither,neither,neither
comments2007f-985985-1.1	Omasta mielestä <TARGET>Sims2</TARGET> on laadukkaampi ja mielekkäämpi, kuin pelkkä The Sims.	positive	1.0	positive,positive,positive
comments2013b-6611-1.1	<TARGET>AY-liikeen</TARGET> johtoporras on ihan yhtä ahneeta sakkia.	negative	1.0	negative,negative,negative,negative,negative
threads2007a-658132-11.2	Nyt olen vaihtanut keinotekoiset Sana-solit <TARGET>Lysi</TARGET> kalanmaksaöljyyn, jota nauttii koko perhe, isistä vauvaan.	positive	1.0	positive,positive,positive,positive
comments2010c-781595-2.1	Jos <TARGET>IPU</TARGET> paskoo jäsentensä naamalle ja saa sitten petettyään äänestäjänsä kritiikkiä se selitetään vainoharhaisesti maksetuilla kirjoittajilla.	negative	1.0	negative,negative,negative
filtered_comments_2018-723271-1.1	Kyllä ei puolueitakin tarvitaan, tosin ei <TARGET>demarien</TARGET> kaltaisia.	negative	1.0	negative,negative,negative,negative
comments2008d-94145-1.2	Husse on laatu vehje ja nykyisin <TARGET>KTM:n</TARGET> omistuksessa.	neither	0.75	neither,neither,positive,neither
threads2007c-82513-4.1	Kaikki herjaa virhettä ja <TARGET>VLC</TARGET> näyttää roskaa ruudulla; sellaista vihreää digimössöä eikä ääntäkään kuulu, mutta siinä sentään videon kokonaisaika ja kulunut aika näkyvät.	negative	0.7142857142857143	negative,neither,negative,negative,positive,negative,negative
comments2006a-54141-9.1	<TARGET>Eurooppa</TARGET> on sivistyksen kehto - ja aina valmis uusiin innovaatioihin.	positive	1.0	positive,positive,positive,positive
comments2012e-485980-2.1	kysyisinpä vaan että miten hemmetissä firmat pyörisivät jossei <TARGET>KTM:ta</TARGET> olisi?	positive	1.0	positive,positive,positive
comments2015a-599332-13.1	Ne huonoimmat <TARGET>Rellut</TARGET>, joissa laatu oli vielä heikkoa, tehtiin silloin kun Kiaa ei ollut vielä täällä nähtykään.	negative	0.8	negative,neither,negative,negative,negative
comments2005b-591862-1.1	Muuten, <TARGET>The Sims Taikaa:ssa</TARGET> tuli sen The Sims 2:sen traileri, ja se näyttää aika hyvältä!	neither	0.5	neither,positive,positive,neither,positive,neither,positive,neither
comments2011d-889241-8.1	<TARGET>Suomen hallitus</TARGET> on pelkkä toimitusministeristö, joka ei kykene tekemään eikä uskalla tehdä välttämättömiä päätöksiä.	negative	1.0	negative,negative,negative
comments2003a-182689-1.3	Vielä idemmässä kootut Porsche Boxterit ja <TARGET>Saabin Cabrioletit</TARGET> ovat todella huonosti tehtyjä...	negative	1.0	negative,negative,negative,negative
comments2005c-124153-1.1	Kuule ei riitä pappakerhon voimat kun vastassa on <TARGET>Kärpät</TARGET>.	positive	0.6666666666666666	positive,positive,negative
comments2010b-478020-3.1	Ikävä kyllä viime kauden <TARGET>Reginasta</TARGET> sain semmoiset traumat (vaikka vain katsoin sarjaa), ettei telkkariin uskalla tulla.	negative	1.0	negative,negative,negative,negative
filtered_comments_2018-3375821-1.1	Mitä merkitystä tuella on esim. <TARGET>UPM.lle</TARGET>, jonka tulos on yli miljardin?	neither	1.0	neither,neither,neither,neither,neither
comments2006d-148122-3.1	Meillä kun ei ukon kanssa mitään pienikasvuisia olla niin <TARGET>Vectra</TARGET> on näistä kahdesta se ainoa oikea vaihtoehto, sinne mahtuu jopa istumaan ;)	positive	1.0	positive,positive,positive,positive
comments2010d-425771-1.1	Kun takuuaika on kulunut umpeen, <TARGET>Lumonia</TARGET> ei kuulema saa liikkeelle rahallakaan.	negative	0.8333333333333334	neither,negative,negative,negative,negative,negative
comments2005d-701445-5.2	Ja ulkopaikkakuntalaisille tärkeää on nimenomaan se että Divaan mahtuu aina toisin kuin <TARGET>Dorikseen</TARGET> jossa yläraja ihmisten suhteen voi tulla nopeastikin vastaan.	negative	0.6666666666666666	negative,positive,negative
comments2003b-386179-2.1	Mä ajelen, ikävä kyllä, <TARGET>STi:llä</TARGET> vain unissani.	positive	1.0	positive,positive,positive,positive,positive
threads2005a-846366-78.3	Meille tärkeitä ja rakkaita ovat muun muassa YK, EU, <TARGET>WTO</TARGET>.	positive	1.0	positive,positive,positive,positive,positive,positive
comments2006b-352518-8.1	Niska/päänsärystä sen verran että ainakin minulla ne oli niin kovia että söin 3x800mg <TARGET>Ibuxinia</TARGET> päivässä usean päivän ajan, eikä se auttanut yhtään!	negative	0.75	negative,negative,negative,neither
comments2007a-283002-12.1	Niinpä vain <TARGET>EU:n tuomioistuin</TARGET> totesi järjestelmän syrjiväksi ja se sai mennä.	neither	1.0	neither,neither,neither,neither
comments2008c-532654-1.1	Suosittelen, että kysäiset <TARGET>Voyageriisi</TARGET> huoltoja JMT:ltä Kuormaajantieltä.	neither	1.0	neither,neither,neither
comments2017a-647254-3.1	Tilaa nyt <TARGET>seiska</TARGET>, saat sen pilkkahinnalla 10 viikkoa ja kiinan kassin kaupan päälle.	neither	0.25	neither,reject,positive,negative
comments2010c-359650-7.1	Siis yksi ratkaiseva kysymys on, onko <TARGET>Bilderberg</TARGET> vain harmiton keskustelukerho, vai tehdäänkö siellä kauaskantoisia päätöksiä joita myös toteutetaan yhteiskunnassa.	neither	0.75	negative,neither,neither,neither
comments2007c-764418-1.1	Mulla <TARGET>Yamarin 4410</TARGET> ja Yamaha F40 mökkiveneenä ja vetouistelussa, toimii, suosittelen...	positive	1.0	positive,positive,positive,positive,positive,positive,positive
threads2011a-656941-7.1	Hienoa <TARGET>dna</TARGET>, luulisin että kohta alkaa muut operaattorit apinoimaan tuossa asiassa. :)	positive	1.0	positive,positive,positive,positive
filtered_comments_2019-1633127-7.1	Ikinä <TARGET>Kokoomuksen</TARGET> taholta ole tullut mitään ihmisen kannalta edullista ehdotusta.	negative	1.0	negative,negative,negative,negative,negative
comments2013d-124934-1.1	<TARGET>Sampo pankin</TARGET> sivut.. Hah hah haaaa..	negative	0.75	negative,negative,negative,reject
comments2017f-143230-5.1	Tosiasia on kuitenkin se, että <TARGET>Voltin</TARGET> pohjoispuolella ei ole yhtään mitään.	neither	0.6666666666666666	neither,neither,neither,negative,neither,reject
comments2015f-8360-4.1	Sinänsä <TARGET>GTX 970</TARGET> olis paras koska kuluttaa vähän virtaa ja siitä esiteltiin mini kortit juuri.	positive	1.0	positive,positive,positive
comments2006c-560561-17.2	Primorskossa sai aika huolettomasti olla, eikä kertaakaan yritetty varastaa mitään, mutta <TARGET>Burgasissa</TARGET> oli heti ihan erilaista.	negative	0.75	negative,negative,neither,negative
threads2009a-823712-2.1	Eli mulla on ollut unelmana päästä töihin <TARGET>H&M:lle</TARGET>.	positive	0.8333333333333334	positive,positive,neither,positive,positive,positive
comments2012c-495123-27.1	Taannoin <TARGET>Cipralexia</TARGET> söin, mutta tuo teki itsestäni eläväkuolleen, lakastutti kaikki tunteet..	negative	1.0	negative,negative,negative,negative,negative,negative
comments2008d-778204-2.1	Kyllä meillä ainakin on <TARGET>Sotkan</TARGET> kirjahyllyt kestäneet jo 10 vuotta, ja ne ovat kovassa käytössä.	positive	1.0	positive,positive,positive,positive
threads2011a-135186-2.1	Ostakaa <TARGET>Seura</TARGET>-lehti, jossa näyttelijä Kai Lehtinen on kannessa!	positive	0.6	positive,positive,neither,neither,positive
comments2012a-262708-2.1	<TARGET>SDP</TARGET> on pitänyt kiinni kynsinhampain tuosta siteestä ja näin huonontanut kaikkein köyhimpien asemaa.	negative	1.0	negative,negative,negative,negative
comments2014b-126332-4.2	Saipan ja <TARGET>HPK:n</TARGET> radiot ovat aneemisia, pääkaupunkia en viime aikoina ole kuunnellut.	negative	1.0	negative,negative,negative,negative
comments2005c-585244-4.2	Voi vaatia rekisterin siivousta ja voisi olla hyötyä ohjelmista Ad-aware ja <TARGET>Spybot - Search & Destroy</TARGET>.	positive	0.5	positive,neither,neither,neither,positive,positive
filtered_comments_2019-3426320-6.1	<TARGET>Suomen Tieyhdistyksen</TARGET> ohje: "Käyttömaksu on muulle kuin tieosakkaalle määrätty maksu yleensä tilapäisestä tienkäytöstä.", on harhaanjohtava.	negative	0.75	negative,negative,neither,negative
threads2013a-905830-1.2	Lapuan kaupunginhallitus epäonnistui <TARGET>Lapuan kaupunginhallituksen</TARGET> tulisi erota Ideapark-hankeen kaatumisen myötä.	negative	1.0	negative,negative,negative,negative,negative,negative
threads2011a-564504-2.4	Lontoon pörssi siirtyi viime syksynä Linux-alustalle mitättömän pienien .NET ongelmien ja yli-innokkaiden kesätyöharjoittelijoiden saattelemana mutta joutui vaihtamaan takaisin <TARGET>Windowsiin</TARGET> kesän alussa!	positive	0.5	positive,neither,positive,neither
comments2012b-508250-4.1	Eivät luovuttaneet edes sisäistä selvitystään <TARGET>Keskusrikospoliisille</TARGET> ennen kuin Tero Haapala uhkasi julkisesti pakkokeinoilla!	neither	1.0	neither,neither,neither
comments2015a-422336-1.2	Varmaankin hyvä, kun F-Securekin hankkii virustunnisteitaan <TARGET>Kasperskyltä</TARGET>.	positive	1.0	positive,positive,positive,positive
threads2011a-40001-1.1	<TARGET>Jimillä</TARGET> juuri nyt mielenkiintonen dokkari virittäysy siis kanavalle :)	positive	0.5	positive,neither,positive,neither
comments2016e-27527-1.1	<TARGET>S24</TARGET> on samaa kuraa graafisesta ilmeestä ja käyttöliittymästä riippumatta.	negative	1.0	negative,negative,negative
comments2011e-708483-12.1	<TARGET>margaritan</TARGET> saaressa riittää tutkittavaa joten autolla voi päästä suht vaivattomasti päästä päähän.	positive	0.5	positive,neither,neither,positive
filtered_comments_2019-551861-2.1	<TARGET>Sinkkonsella</TARGET> ihan asiallisia mielipiteitä ollu, mitä olen seurannut ja kuunnellut.	positive	1.0	positive,positive,positive,positive,positive,positive,positive
comments2014a-553816-19.1	Itselleni ei kiitos vain <TARGET>Royal Caninit</TARGET> maistu, joten passaan sen ensiksi syömisen.	negative	1.0	negative,negative,negative,negative,negative,negative
comments2005d-714633-3.1	Muutenhan tuo 64-bittisyys ei paljon tavallista <TARGET>XP:tä</TARGET> hyödytä mitenkään.	neither	0.8	neither,neither,negative,neither,neither
comments2013d-848938-3.1	Ainakaan minun mielestäni sen käyttäminen on yhtähelppoa kuin <TARGET>OO</TARGET>.	neither	0.75	positive,neither,neither,neither
comments2006b-812388-4.1	Voin sanoa, että ei se pelkästään <TARGET>porin sairaala</TARGET> ole mikä ei toimi ja tuntuu, että potilasti siirretään paikasta paikkaa (joka on jo kidutusta muutenkin).	negative	1.0	negative,negative,negative,negative,negative
comments2015a-227115-22.1	Kyllä <TARGET>Zimbra</TARGET> on toimivaksi todettu vaikka AD:tä en olekkaan testannut tämän kanssa.	positive	1.0	positive,positive,positive
threads2015b-49099-4.1	Hotelli <TARGET>Four Points Sheraton</TARGET> ihan jees hotelli, siisti perushotelli, hyvällä aamupalalla 4****...	positive	1.0	positive,positive,positive,positive
comments2014c-371022-2.1	<TARGET>SGS4</TARGET> on nopeampi kuin iPhone 5 tai Lumia 920, joten revi siitä.	positive	1.0	positive,positive,positive,positive,positive,positive
comments2009a-10171-3.1	kukahan täällä eniten itkee ja katsokaapa aloittelija -foorumia, <TARGET>XP</TARGET> ja Vista aina sekaisin, miten sen win -käytettävyyden laita oikein mahtaa olla?	negative	1.0	negative,negative,negative
comments2018c-789894-3.1	<TARGET>Jaenin kaupungilta</TARGET> taisi loppua rahat ja koko hanke jäi kesken.	negative	0.6666666666666666	negative,neither,negative
comments2011c-546880-1.1	<TARGET>Suomen valtio</TARGET> tekee talouteen liittyviä päätöksiä omaa etuaan vastaan.	negative	1.0	negative,negative,negative,negative,negative
comments2018c-434196-1.1	kansan käsi oli karttuisa, mut <TARGET>spr:n</TARGET> pamput kusetti rahat...	negative	1.0	negative,negative,negative,negative,negative
filtered_comments_2019-2380913-1.1	Eipä tuo <TARGET>Fordikaan</TARGET> tarjonnut öljyä syöviin Durateceihin mitään...	negative	1.0	negative,negative,negative,negative
comments2009b-40854-1.1	<TARGET>Autocadin</TARGET> ominaisuudet 3d-maailmassa ei ole sieltä "parhaimmasta päästä".	negative	1.0	negative,negative,negative,negative,negative,negative,negative
